"Genus","stewartERR2027890","shiSRR873458","shiSRR873455","stewartERR2027917","shiSRR873463","wallaceERR983265","shiSRR873599","wallaceERR983268","stewartERR2027895","hessSRR094166","stewartERR2027928","stewartERR2027923","shiSRR873457","hessSRR094424","shiSRR873597","shiSRR873452","hessSRR094418","shiSRR873460","stewartERR2027903","stewartERR2027908","shiSRR873602","shiSRR873596","stewartERR2027927","stewartERR2027929","stewartERR2027912","wallaceERR983264","shiSRR873459","shiSRR873606","shiSRR873604","stewartERR2027909","stewartERR2027920","shiSRR873454","shiSRR873462","stewartERR2027889","stewartERR2027916","shiSRR873464","stewartERR2027891","shiSRR873595","stewartERR2027900","hessSRR094416","shiSRR873609","wallaceERR983263","hessSRR094415","stewartERR2027925","shiSRR1222431","stewartERR2027898","stewartERR2027918","shiSRR873456","hessSRR094419","hessSRR094403","shiSRR873598","shiSRR873605","stewartERR2027926","hessSRR094417","stewartERR2027915","stewartERR2027897","shiSRR873607","stewartERR2027924","stewartERR2027902","wallaceERR2027890","shiSRR1222429","wallaceERR2530126","wallaceERR2027889","stewartERR2027899","shiSRR1267595","stewartERR2027919","shiSRR873608","shiSRR873451","hessSRR094428","shiSRR873601","stewartERR2027910","stewartERR2027907","hessSRR094427","shiSRR873610","wallaceERR983269","stewartERR2027921","hessSRR094405","wallaceERR983266","shiSRR873465","stewartERR2027913","wallaceERR983262","stewartERR2027905","shiSRR873461","stewartERR2027911","shiSRR873453","stewartERR2027914","stewartERR2027901","wallaceERR983267","stewartERR2027893","stewartERR2027892","shiSRR873603","stewartERR2027904","stewartERR2027896","stewartERR2027894","wallaceERR2530127","stewartERR2027906","wallaceERR2282092","stewartERR2027930","stewartERR2027922","shiSRR873600","shiSRR873450"
"Arachidicoccus",11.5969252823846,7.48741729344568,5.61220294383686,6.5945514036179,4.64276502450348,11.9947298476561,11.9168761618954,7.9636537901354,7.50572434298213,4.92664293775501,10.2589929399476,7.68014456742715,7.04771041658979,9.51963932405696,20.8099759752889,9.22367409684858,4.95126792604322,7.82194410865391,13.0041556857337,8.01298547052536,13.7502197629336,12.4846782810784,10.0519426175077,6.79845859832702,8.51687803865252,7.09870134019137,7.26199161816855,14.6705933682373,14.0985883139122,10.7137779367722,9.3256644188814,6.98327317337863,6.00525459777305,10.2226293134133,7.65897092427705,4.55131237663333,9.61650135885345,11.4443147048044,8.12962358266431,4.98090281655536,10.3815415659931,5.97639456562999,5.01390575424028,7.39507251106142,12.3900868446271,11.3223148898099,9.1985487628757,11.0782865583456,4.64847479772853,4.53273764341018,9.15773591557424,14.7390777944224,8.5187440298966,4.95578245823899,7.28913248138102,11.2276048666305,15.5776741715749,10.7450425995558,9.02743907946314,7.64531456539602,4.01519262072708,9.92327130008679,10.2226293134133,7.52794214332676,13.4125430172021,7.37360350143692,13.513637405455,5.96522659717415,9.27241828246589,14.4575294412428,9.05153581672777,8.50483167661374,4.4474280439708,12.0070524153553,6.40862621433294,7.7658546095546,4.96720371903458,6.30656597682596,4.78407200608647,7.94466421710097,9.2292653504781,7.36339362942349,7.22391402313291,7.04745476811062,25.0801320384634,7.76734707513447,10.3295114141101,8.03995829823828,12.4790800983843,7.08890274873325,7.47155978545875,7.27926191669868,7.34317955526054,5.57278235694284,12.009983298617,12.4048528303847,8.35602997403755,8.27021762933884,7.75669145663328,15.7810255652998,4.62355001094331
"Chitinophaga",39.264440544749,33.3993100718204,42.4512786777403,29.6350239457062,25.5352076347692,30.4516703074826,62.3988360838865,50.1169881884215,27.9168517822357,28.6266168938276,36.8531005474572,40.7932768770485,42.6737020774141,47.0922123836398,60.5324660467093,47.9667654917463,28.0348819055691,51.5395008177487,54.9433543165877,41.5653826358922,61.7024918803379,51.7231490195162,46.6119040471577,32.4616327937234,36.2043012613111,20.1971151542258,47.0672073570083,76.9005027840106,79.3081485194002,41.3324344033352,40,41.4277962582867,33.4667834355061,35.8598825868852,34.7608541486093,36.0842400613367,33.9713363220366,48.8945614468716,32.9426159672413,29.3046838355185,66.1102166823963,29.0124383160162,27.5373105096165,32.0277183249993,71.1534128391053,39.8737973641136,39.481298464728,53.1248408292161,22.5388210462837,29.0181960137934,49.9394590556452,78.1843179906015,41.510024187647,28.2821378220191,26.5605920788941,39.2231903664213,66.0435262964067,46.1882076398968,42.161166206037,26.9658104390697,19.0992946283234,47.7576632693031,35.8598825868852,19.9457593688363,67.9856621250677,31.7260790555958,56.5849186339675,29.4596685532799,47.1207137012486,58.2194553129156,33.3900043690519,23.9709254999713,22.5727951665688,60.9495538886504,28.9405421901226,35.2997083742882,28.3597614044026,25.7335562345074,37.6922977730209,35.0822856981966,27.0170494428643,25.1889737129104,40.6123257179533,31.916059524547,47.899822991915,37.3709618147195,29.7696518954653,36.247548254475,43.8666601901448,24.3117975810495,37.2643395276147,27.1670128331174,30.8441199247704,22.3860526190891,45.5128325420506,33.3610439993419,30.3358330993722,39.3680524369137,34.1189603937045,65.1319688023182,38.4657474283213
"Filimonas",7.18257989569688,7.0010744783125,6.1672559822383,4.88522749685191,8.80651460997089,5.85192240784363,9.73246094891494,6.42730288194999,4.66491234065821,2.88653528952166,5.12483329136473,5.27376073537615,8.67126674292462,5.3193214621647,8.4168205664602,10.2119248929395,2.76557307580793,7.42373604494062,9.0259855529611,7.12617284928144,9.93791118801529,12.1256667735912,6.14942371894587,4.48904145761817,5.42415696316418,4.48860278261425,7.83887880278942,15.0601470954874,12.4671093847889,8.76456748166595,7.37009123363745,4.45891428975865,7.25634930564244,5.11606053846774,4.66472303206997,5.22014322767981,4.9534273303756,7.19770900629853,6.13662721960118,3.03768064148668,8.75225987405049,4.65664421472647,3.29037565122018,5.31715791191178,14.9120830494165,7.35730189337843,5.53523175008932,9.95772423980034,2.36192773506206,2.5591533106335,8.1336811202488,11.4018797069627,5.31234463766011,3.26825308668347,5.30838995926661,6.25684203031409,9.59011526677205,7.52445762421211,5.59078018027782,4.96588189060769,2.60444926749864,6.72048172412998,5.11606053846774,3.41058514135437,14.089847821058,4.54075521367054,9.17717167086867,5.13050205627265,5.51905997091396,11.2676599271438,5.49455768098323,3.66471102824698,2.51741210036083,10.2245471587836,4.25970194801892,5.82439095716595,2.8020123543272,6.30656597682596,6.96333930805039,4.89443873504803,5.77674017148235,5.98698807867323,9.01282278878586,5.20339459552184,5.05908242835957,5.51648682056593,5.63578142753848,5.41887299221921,9.54256620403693,4.75718775605043,6.32408604495397,6.81698320821424,4.26761809934727,3.75737632299198,9.05127387140561,5.53780341014384,5.53402470050565,5.23763630216822,5.37203293449264,14.2736873596459,5.66316480630335
"Flavisolibacter",13.0996811587039,8.48272351976475,8.81917605460077,10.9437187403598,7.60897601238071,8.80069812407672,14.8473914476207,14.4708281260278,9.68012029664058,9.96180223977776,10.6973317291999,11.9904297838403,7.3798014833401,14.988161266258,23.5278735679148,15.9767212034699,8.430537279479,10.9222783189931,20.6418782060911,12.2807712102617,18.7816342959721,20.8396620618307,15.5327529587279,10.2446818509352,11.7826184750074,4.77932367458429,14.6427541272885,24.697706307654,24.3573278202397,11.0210652320478,11.4042046806823,10.2861726472739,7.05304641561366,11.8362291121879,10.8935466078323,6.68830851046476,11.2540939815568,20.4020318932233,10.7869520667485,8.62165240892542,19.5634490565856,10.3682059340213,9.068118610208,9.19945100824447,19.9750786596771,7.90969259288128,12.4794315820196,12.3771201548413,6.53299160761847,8.24134116983669,18.8988473088134,23.5553343867353,10.3844886239854,9.31345324048362,8.73856995050474,13.1411483040665,19.9142701817061,14.4759020774864,12.5002257988764,9.08149047908256,6.94519804666305,16.3134893509167,11.8362291121879,7.28413324567171,19.2030221149558,10.6710024730492,19.4590877836351,8.65263243617411,14.6589678099005,19.4919337740686,11.7204566609046,8.47781076580639,7.58020754664205,21.632580800842,9.73373683942831,11.4985012550466,8.91549385467745,7.40185622874272,13.7074623786251,10.807183515643,8.21534605845375,8.48783422962656,10.7471083860219,10.8404054073372,12.4144859589533,12.8453546253299,8.42474950934821,12.4634078821042,15.1771402328898,8.11616180145365,9.01883206903534,7.03835611086876,10.2002433897555,5.67561581420367,11.1592761482983,11.7423947211181,9.58034610809293,12.0849122771608,11.3782278056425,21.3040968531918,10.5329393740425
"Niabella",12.4718851182679,6.49211106712662,6.00279582271195,8.94613606825158,4.95596742695015,8.44707318325187,15.4649965078372,12.0981761118576,8.69331191688596,8.00850768295859,11.9190845247755,9.18298197978084,8.56056972067451,12.9934157179462,15.5098305195548,8.21712236008931,7.47150790641658,7.9641612742658,12.1575428199491,10.2220990538026,14.9045534879847,15.0487427162088,11.5256210826988,7.90393540792989,9.45550807135318,5.19463923454148,8.36486417700256,20.97876672484,21.2379401077559,8.31510248260616,11.126537088457,3.8927029513766,4.86363067684224,10.0612693335358,10.4956268221574,6.14998124011028,9.21581380223456,16.1405108711401,8.09584398329036,6.99113265283331,15.4407629383069,6.45750756980553,7.16831838301539,9.4345960783561,18.5878450098952,12.5660411886906,11.5686343576867,13.3703458462792,6.43248404442434,7.26539287340866,11.902538522717,21.0158831134186,11.4625985241625,7.7968129192122,7.75052897476767,11.645914362256,15.9384308587262,14.1245655347217,10.7299626077061,8.65992640491586,4.34074877916441,17.2351554159402,10.0612693335358,4.85152312075389,15.6161685058036,9.35932995395483,16.0027504011002,5.35445254285598,12.9263937614083,15.9262186072509,8.91856467146629,7.37670865040683,6.79701267097424,14.9972959273999,8.00442500381466,9.65857858866153,7.40835084591055,5.74162679425837,7.0536048175992,9.80295543385938,5.50116210749624,6.50219999247866,9.44980813612094,8.19582298928349,8.62316413911879,10.3940467043063,8.31732259064146,9.43590710166866,14.656074609532,5.83744033133181,8.7073007367716,9.72738578134868,10.3219382675075,6.37567435017165,11.309400939531,8.81545562396626,8.88859302052973,10.9697700586837,8.89399013642343,19.198425924683,6.31976362442548
"Niastella",10.2325811315159,4.9086693434372,6.68119398075816,7.91447311860584,7.60897601238071,6.31961991022489,13.5582963219339,13.4935773954389,5.87385940330132,6.16372949040715,9.26107271760723,10.7687981449639,8.65281723921627,10.8656871330803,17.9646003235981,10.76095311299,6.57938755938176,7.16774514683922,11.8616834851319,11.6117027594125,19.7439646158544,12.5271648500118,11.821266453802,8.7140216530235,10.3033029395989,5.66746002587735,8.04248604442031,20.2178384442782,19.4393977362904,9.01223186890298,9.84133280444268,4.90716493264444,7.19379457024897,9.45854234987589,9.59341265463715,4.35555700559534,10.0229959815103,12.4841258341927,6.50820281271464,7.03580442697282,17.3572809581625,7.9582270323714,6.24779662344784,8.54680346671018,14.7682016728246,12.810041988471,9.21867687833057,8.68435796872613,4.97512437810945,6.24606909713939,17.8349215276044,16.001108124192,9.24493204555992,6.3015337292263,8.77585451562689,10.0750287031516,15.920894075323,12.012363700243,11.0731768998717,6.80218641706263,5.10037981551818,16.5823086198819,9.45854234987589,5.25969756738987,16.7609090193628,8.5668611403353,14.5358698143479,8.18437232786351,11.0878113581327,15.7739529325598,9.49318997777482,4.46520551091476,5.06279544628122,17.4127724383459,7.76918773205839,9.09807234592171,6.07102676770893,6.26044849253473,9.92920605036815,8.89727309841905,6.33829547168045,6.00579143319168,11.3206516543992,8.96775515455321,10.5965650863512,10.5944943707614,7.97025100712736,8.94114043716169,10.8849725557386,7.01145067729798,9.25248056823315,6.58584385397202,8.35822546741896,5.03488427280925,10.2397618019979,8.37381688445518,9.22723365335355,11.3986709119441,9.20320959314057,14.3235484198838,9.68483256730138
"Panacibacter",5.46726315529301,2.34123169145507,3.72091110928378,3.2618755025564,1.86079074394782,6.45650698409258,5.56673554275672,3.40628259460069,3.63538498342504,1.58433891830888,4.06162856849743,4.19503694859466,1.45751079295967,3.7624468878726,5.12200303986141,6.22231982723912,1.69502865936615,2.61679584725876,6.23580444153137,4.1015083732531,4.39988526061571,4.10845121585939,4.35735793102821,2.77040544592786,3.97944529992906,4.85280258134594,3.59706126881246,7.35477437048118,6.72430355427474,5.01749703032054,4.17691392304641,1.76941043244391,1.42312023020143,4.51333355480782,3.29367268142778,2.7895140372914,3.89654131146779,7.29146246878436,3.76830197460525,2.34526814232427,5.69162404385302,2.83371145578616,1.91938579654511,3.61355587334799,6.23033508072288,5.25618389526943,3.8394380230165,3.15794835226405,1.78400924669581,1.90852111301481,5.86942881665012,6.2793704212924,3.43542792025338,1.75161276541206,2.81032409608232,5.52702546347802,5.30362435207848,5.46244672441413,4.42114200039741,3.85838305169519,1.30222463374932,2.73427599290317,4.51333355480782,4.45704580319965,6.10051298684264,2.69621573369404,6.47031858812744,2.1377091901136,3.35582698111395,4.49665593739761,3.0773322189085,3.04660769352883,1.87407345249084,4.89885798404718,2.57489446111591,3.28180466763604,1.2948693455603,3.33775292557791,1.63767424467111,3.81043552527229,4.36765233487414,2.65503365800459,2.63556787611465,3.55946498429928,3.51624168779601,3.93796144723215,3.85084185518025,3.3691253821189,6.14239222110846,2.96763726341449,4.73527625040888,3.27827224960446,3.3908618209979,2.72904175038365,5.41700288364703,4.93596238277089,2.96672349268739,4.09221872934338,3.28611185358721,6.60083728226538,3.20091923834537
"Pseudobacter",12.9217232259819,10.9596787875361,9.12753885371269,8.75396355802346,7.90375474409521,7.43182738539985,19.0317693555975,14.3956549929055,8.03116776596835,8.63790259571143,10.6973317291999,9.32588983187583,16.3647097893067,13.5318348415556,15.3529344468596,16.0499249661433,8.58665834021009,9.30100263101756,13.9782156495933,11.2910249811948,16.8592869502457,17.7360182012461,14.4138489388605,10.1641207878872,12.0637749364154,4.86238678657572,9.29806403447749,20.3554807612399,21.2509919391889,14.529644051239,11.4081713605712,11.2534503503433,7.03740773176529,10.3128010668742,10.4522890237176,11.2722467822711,9.21581380223456,16.8266157556955,11.2711263244418,7.66120926492596,16.2928169194266,7.42414745892884,7.89298444905793,9.70813218032268,20.0266587758138,15.9989968856009,11.7145631947345,12.1988488768909,6.83451429720086,7.74252315166236,18.2126466570277,20.6003365414213,10.1554600959685,7.92497970692528,7.57808786107771,10.2218820367222,15.9409361134981,14.2751383387637,10.8744738886179,9.04576471008538,7.37927292457949,15.2766150277652,10.3128010668742,6.27054569362262,23.3694006090973,9.25002391069696,16.199862479945,9.81310313937864,13.5425673235872,15.8182834454446,10.1960374598712,4.24228299675411,6.23758775978294,13.3724271901169,8.58933930115457,10.7227281219792,7.005030885818,8.3876174554678,10.2128976518072,9.7466435788061,8.2101464723408,6.7316009176037,10.132597741332,8.905809980797,14.914127158781,10.8826378912905,7.74713356058258,9.92478368683626,10.5007970537713,7.84711776383641,12.1808750915123,8.7735290096167,8.52140723531364,6.5971617965796,11.1780417472024,11.3397241056816,12.8886045979873,11.2170187858574,9.54911610404449,23.5957878910497,10.5602976581309
"Candidatus Amoebophilus",1.57690501495341,0.384550132896002,0.986760957158129,1.70932390676599,0.60798113416117,2.82899952659887,1.77613267317294,2.09545108578194,1.7472061788729,1.69285528257661,2.14039898156179,1.64574526444868,0.258293051916903,4.69332814375142,1.94649190187458,0.878445152080817,1.5835136159868,0.455094929958046,1.72508750608787,2.37539094976048,1.54759371154149,2.10733381909644,2.10135632999481,1.59331880250455,2.4265965361524,1.15010462757376,0.322378132582249,2.91905592952713,2.29973269849225,1.30711759930654,1.76120587068624,0.141552834595513,0.40660578005755,2.1071715019292,1.4537861476637,0.473075480008483,2.7990058302943,2.30335211243597,0.927062338374,2.0325657233477,2.16754808794742,1.95093530133564,1.8802146578401,1.34368611492355,2.7771820425183,1.27083749885625,2.11345212276138,0.432944532165232,2.2362932810694,1.73501919364983,2.01453402359103,2.69079230879727,2.1953222319668,1.94386294698167,1.4214740452821,2.50540687273601,2.19961368971418,1.75250013593378,1.36382521360574,0.928869993926619,0.759631036353771,0.537638537930399,2.1071715019292,1.42450142450142,3.17188517298699,1.71246134437324,2.69539307815723,0.529337513742416,4.82669290373448,1.70383362565773,2.09429553786828,0.496509236085075,2.43349836368213,2.6507187012691,1.82467829713646,1.41751216461012,1.46468827612558,0.887761572606214,0.399747256573263,2.27593747507027,0.764339158602975,1.91042081907412,0.587199060481503,1.73922987853981,0.299000143520069,1.67874920656132,1.3511000929656,2.27357062499632,1.49254390419458,1.77324479338641,1.46938945051065,0.683651611138964,1.65394402035623,1.74421364046259,1.00708714118611,1.14739476441604,0.772795290290276,1.7963376913024,1.89724480223057,2.6234588617487,0.13679142044211
"Candidatus Cardinium",3.08460416718159,1.95668155855907,1.93240687443467,2.6954723145156,3.4452264269133,2.51529998231875,5.01337798880435,2.52769660123472,2.601585728444,1.25878982550569,3.44142581349151,2.13439791999926,1.34681377070957,3.46728941649638,2.58224786310818,36.4371728706856,1.27127149452461,2.07637061793358,2.66273401335464,3.23449067659052,15.2816204162079,4.49083033625995,3.22480874018685,1.8931849816276,4.03135110818901,1.77627270258614,1.79853063440623,4.07213496218732,6.49981205362736,2.51792127024312,3.21697738992463,1.84018684974167,2.59602151882897,2.75735730320015,2.26538491844614,2.10437023865842,4.08236742468235,3.03846448874532,4.01601903668089,1.49650443367358,4.21440864315834,2.53798144404523,1.8018723804301,2.52421034446353,4.62049250866682,2.66028649760574,2.70219949981633,1.52803952528905,1.78400924669581,1.34463987507862,4.24521076012985,3.67066138597607,2.31821558846367,1.60208484641347,2.43747844486079,3.44882828840215,3.27186273208054,3.21221981956359,2.24895680919092,2.12925583223179,1.41074335322843,1.29801304157482,2.75735730320015,1.42176199868508,2.92862781385565,1.97206319711068,3.80472152188861,1.48621686550755,3.39889287524473,4.35017250351753,1.81410633892445,5.02588941016729,1.87407345249084,3.56743569036307,2.02176898428361,2.6725587516145,1.42223354348426,2.27128610134317,2.95297166952507,2.3604052576502,1.70026465893315,2.33161596028731,2.70384683663576,2.39680172302883,1.97340094723245,2.49306785153509,2.31381055676067,2.44438292583801,3.32952101704944,2.32356214305805,1.78611297164546,2.26907225220885,2.35645536010621,2.08435507601766,1.66388310282923,3.03518388624772,0.839365671101798,2.33624817717137,2.49471968470097,3.72423765315496,2.13394615889691
"Bernardetia",8.20583800884847,2.17157722105977,2.73415015212565,4.3289386514547,1.17911492685803,10.3178631927769,6.11802059650701,3.43447251952152,5.82259663032706,1.30219637121278,6.30928065806776,4.49007251421011,2.25083945241873,4.64143232460835,9.33041332309151,1.20786208411112,1.44969556393157,1.97681860200526,5.21622765693062,3.56308642464072,5.08924688399293,5.34056171492787,4.40284183427485,4.04595561085426,6.09460698652179,1.75071482197339,2.05303968644485,8.17283719770631,5.42434114354926,1.56854111916785,5.35898452994843,1.98173968433718,2.84624046040285,9.94736817126938,4.47561263887795,1.94124076279343,9.63972962300527,4.59818118282778,2.67234163936149,1.56351209488285,5.61921152421113,2.3923233785609,1.35140428532257,4.76528682899675,5.83126786640207,4.51401479593739,5.65600044281854,1.91004940661132,3.11573445901804,1.21451343555488,5.13496328721589,6.85138823336275,3.79852192808504,1.21758448327423,5.70453846368949,11.9218206253282,7.33288071730455,5.15293596054993,3.90180458462039,5.90904219213319,1.73629951166576,0.921666065023541,9.94736817126938,1.69570458031996,6.45824439732989,2.92849107561701,5.27389410955764,1.58801254122725,4.4092850067746,3.44043328257811,3.73743897574226,5.12721782569486,3.24466448490951,6.00231361906771,2.63847210213112,5.82032931772581,1.37977881084294,4.80198305182452,2.15347715637855,5.06337430020788,2.66738767594099,1.40273024707608,3.79631020497344,4.15509165503209,2.41592115964216,3.80015367654428,3.89215990083669,4.24674720368483,7.30816615811251,3.52203103789852,3.81625882023084,1.21103999687474,6.64066821551057,2.78836874495721,2.0579606798151,0.861628521202989,0.914619145062648,6.27709013477579,3.8521406896118,8.14269468346857,1.39527248850952
"Algoriphagus",8.41839887293309,4.18481026975061,2.81638023188883,5.66908905172981,6.35616640259405,6.36524893484746,11.21015359299,8.06231852735832,4.78879737534602,3.94999565934543,6.34192290833123,6.1265979172333,12.2135714549279,8.87418507346502,7.89546799156684,8.91255810548662,3.59078439681513,5.63179975823082,7.41013841665187,6.75798725206857,10.5139214035218,9.22170978699359,7.64129574543569,4.78890763674122,6.20274408706334,3.09889302429596,4.56419566655921,9.70767888307155,10.1464937560038,6.76490687360402,7.32249107497025,7.00686531247788,8.46052796196672,7.19001086806923,6.52824836498306,5.3995856511313,6.61424821723073,8.18212036239975,4.36507489687839,4.66820039757879,8.23330348328357,5.33638185365337,4.56343765913275,6.79041375934582,9.42287279528938,6.43890999420498,6.17933144464517,6.16309275199919,4.02030252776521,3.88210544579149,8.50930777673087,9.49087849623443,7.02726556695733,3.99453155039091,5.49015221423711,8.22823678097493,10.0385558709393,9.1305675339939,7.84425296699724,5.59465542495802,3.58111774281064,11.7282006774246,7.19001086806923,4.13379355687048,11.0777493447553,5.40154030432624,11.1093284437314,4.33649578565903,8.07319876897798,6.83846346587514,5.78899378834793,4.45845028321292,3.44046320382647,11.4492616547954,5.88093179390672,6.22243162230003,3.82092593771891,6.3584481466536,7.595197874892,6.27407918385351,5.54275879639981,3.36580045880185,4.92974094962378,5.79902126625465,11.8523656891355,6.55630909030167,3.28478462968702,6.84427219234643,7.87780569551221,4.54521366580654,4.68335436169826,4.9353135356508,6.07921230224582,3.9551329715705,4.82901411798558,4.83637717680271,2.69465324067508,6.30736548912358,5.93806177051724,8.12159961952176,4.89713285182753
"Aquiflexum",6.02585333300378,2.02454334671719,2.32299975330976,3.82322151927541,3.74000515862781,3.78720904367268,5.03410299082504,5.12116969395138,3.26800177710946,3.12527129091067,4.64918907323988,4.55461154418849,2.78587505996089,6.65239531640232,6.84622550541782,4.72164269243439,2.92169413653902,2.33236151603499,5.13429737959663,5.40401441070509,7.01622081779571,8.25089168686549,5.36710058310364,3.18663760500911,4.24329982525045,2.2586776991518,3.32558494663794,12.348853153827,9.06058138077935,3.1554277485014,5.62475208250694,1.48630476325288,3.14337545352183,5.01639702148461,4.99172642029785,2.6753234041859,5.83610136814476,7.40013125484748,3.16402247469345,3.21636773804472,8.4939885539944,3.28834117532817,3.29037565122018,4.2470078989548,8.5840172223293,5.99835299460148,4.10110352392981,1.9355167320328,3.21624202221217,3.18809776833156,7.56709342611382,9.40109991586464,4.1616159359167,3.54594779339514,3.79370450117912,6.91545698087347,9.65024138129727,5.73013170937776,5.09853862967178,4.2227858954664,2.60444926749864,10.1690489174264,5.01639702148461,2.26276572430419,7.85101202216027,3.88036453565426,6.18611047444419,3.27782075817419,6.23461636570232,5.54131411059499,3.9606405410026,2.38797299259965,2.68523957371822,9.24962591641384,3.7320075275927,3.4361469663615,3.09919548281645,2.19634518936992,3.46877458123251,4.93197997175022,2.8285748454423,4.44511300816066,4.91608515751956,5.09856430147287,2.38004114241975,4.47248855777904,3.93347794649313,4.3468785524541,4.44230522964422,3.54648958677282,3.63453220974366,3.67544128083757,3.91083084411992,2.7488174152415,6.13009564200241,4.02670615436573,3.09696988992732,5.13167256195094,4.27666231663024,6.36879157885047,2.07922959072007
"Belliella",4.79003435576757,6.31114629870497,4.54321190691555,2.99384542250138,2.00818010980508,5.19600517889429,6.24237060863113,3.47205908608263,2.93906565052459,1.71455855543016,3.73054288725367,3.32836997459928,2.50913250433563,3.66838571567578,7.08156961446059,3.80659565901687,1.53890759863506,3.086112493778,3.60948388476962,3.68977394196128,4.69598689750257,4.21254330974621,3.4340346951214,3.00761302045803,4.09190788449227,2.5142565052793,2.392385089163,6.66136873597607,3.94687382533517,2.41243458679032,4.47838159460532,3.56241300398707,3.51870386588265,4.02925361517543,3.21093688440627,1.72917244416894,4.37852779261806,4.10597550477716,2.79620017039931,1.40716088539456,4.76233004178202,2.29080412079909,1.23389086920757,3.16726012803409,3.66218824570596,4.69023759577879,3.08966572232258,1.47710487444609,2.1609126086738,1.38801535491986,3.98500011541601,5.40210543596479,3.85996860633348,1.64480710898449,4.32500955416981,4.85951031088406,6.01261145252166,3.88143228197267,3.12505644971911,3.35107713193526,1.19370591427021,5.32262152551095,4.02925361517543,2.14223098838483,5.13463817852705,2.71443340757035,5.12491404996562,3.01315200130298,3.33595041459205,2.67332266831139,3.3717683262732,1.19567530322528,1.5104472602165,5.33053952917609,2.65754539443568,3.16401712387188,1.4010061771636,4.14480890067447,3.53324994519594,2.83436337101535,2.35541250916427,1.56067842503103,4.58834614701826,3.88825090654379,3.77936181409367,3.37420238532723,2.12374754674104,3.03928093911425,3.72252813975157,3.17961135365839,4.78719813911951,1.64076386673351,3.12534572408452,2.06853454413137,4.54127493478954,1.58903350392712,2.27207604074107,3.69359323043077,2.70960100208068,4.57379341028557,1.96979645436638
"Cyclobacterium",9.09068439654959,4.24136175988237,3.41254831017186,5.41117331431837,5.21389881720034,7.85389586315855,9.80914345639149,6.93002320970485,4.82297255732887,2.90823856237521,6.66834541096593,5.82695242090511,5.83004317183868,7.01890953910026,11.0366581136516,4.06280882837378,3.07781519727011,4.52250586645808,8.94860695770122,6.03349301239162,4.6381545465481,10.3943390895553,6.52694011589299,4.39057793611508,6.41036732010312,2.98707729661518,4.49632658601558,10.8166084933101,9.41559119575659,5.02666978540339,6.67592225307418,4.19940075966688,4.28499937445265,7.56493552719628,5.60633519817193,3.40940604557838,8.07182179275743,7.0272481654152,4.13612427889939,3.23870362511447,7.13746068603621,5.0450657226847,3.34913235927768,5.81144244704437,7.54427067073154,7.10991219360108,8.12672661490386,5.83201752151989,4.32182521734761,3.16641002841094,6.41713025431394,9.3318421538651,4.78166878005999,3.20416969282693,4.33433069545035,9.07820607527791,10.8201953597671,7.06019147841581,5.29724164092559,6.3949126504948,2.60444926749864,6.0138710742786,7.56493552719628,3.3503177733947,11.5213362937595,4.76847613712443,9.49805179922072,4.07182702878782,6.68846463461902,8.02767765934892,6.75778356096727,3.75928421607271,3.44046320382647,10.6829056533306,4.1007578454809,4.91052208313364,3.41760597762636,7.00985761226725,7.58230280209932,6.64479889628764,4.97600391008876,2.67383701252303,9.34056179928717,5.18433454205839,7.45108357652012,6.09277386162429,3.90868711909927,5.71926703852701,7.12711793304748,5.02623179366768,5.87236561317154,4.60325418166902,5.19969023122027,4.83712762423073,4.60382693113651,2.76673680929,2.69175887629197,6.93305614564464,5.15715161711294,9.45250638125684,3.25563580652222
"Echinicola",23.7722138461158,17.8250296895323,15.1303346764246,13.2295601778101,11.8832676222411,13.5404130567454,29.2989353566462,21.8283985303652,14.9046512422679,11.2205920652834,18.4848400063419,17.1858216970999,17.803771078558,17.6867438616976,34.1379704839263,21.2107902346181,10.0586569128175,19.7112991538079,23.8235039758943,18.97541470367,40.9499310638377,29.6343818310437,19.5944655186529,14.0623811164868,16.0345692683011,7.5427695158379,17.493255510121,41.1238884733649,38.4480850352922,11.7136082408032,18.6473621578739,13.6126642602685,22.2851244839234,17.8777365940705,16.9765975888425,11.9737035284906,14.5699286892291,23.6770107986943,16.1691682336647,11.0562640995287,35.4362733620892,11.3216041808279,10.9679188374006,16.1578255319557,37.0290939002441,26.4198643762221,18.5430263627992,16.3245555951714,8.19136640032162,10.4968661215815,28.1845900738033,39.0152059264123,15.6577308300329,10.3174264109027,12.5509167342449,18.3433163932821,35.0635457872888,23.363880093857,18.6780830578587,16.4838698152978,10.2007596310364,17.5500579881566,17.8777365940705,7.76353276353276,34.9575134328145,14.0731530694503,28.0105432042173,14.1292397898937,16.4942374520892,33.7991249542239,14.8167847577076,12.8754639997028,8.3354311767503,31.3211637940442,13.0334164081176,15.4789079063873,10.380182130803,7.67856113449011,16.8667552128332,16.3726718567426,8.69890756695767,11.1428678876312,19.5004711248276,16.391645978567,18.8011290245419,15.8103096916447,12.4367317425886,15.5969300906483,26.309398169205,12.6613754672602,19.89127556504,14.0409018992493,13.8538555149906,10.9319875334209,19.1033796843626,10.1620208003187,14.9580751319107,17.0500703901989,14.2188540012474,37.7064679383794,10.697089078573
